Id;Class;Order;Family;SubFamily;Genus;specific epithet;                  Binomial sp                 ;Individuals
3627;Insecta;Odonata;Coenagrionidae;NA;Telebasis;simulata;Telebasis simulata;NA
3628;Insecta;Odonata;Libellulidae;NA;Tholymis;citrina;Tholymis citrina;NA
3629;Insecta;Odonata;Coenagrionidae;NA;Tigriagrion;aurantinigrum;Tigriagrion aurantinigrum;NA
3630;Insecta;Odonata;Libellulidae;NA;Tramea;binotata;Tramea binotata;NA
3631;Insecta;Odonata;Libellulidae;NA;Tramea;cophysa;Tramea cophysa;NA
3632;Insecta;Odonata;Libellulidae;NA;Tramea;minuta;Tramea minuta;NA
3633;Insecta;Odonata;Libellulidae;NA;Tramea;rustica;Tramea rustica;NA
3634;Insecta;Odonata;Aeshnidae;NA;Triacanthagyna;caribbea;Triacanthagyna caribbea;NA
3635;Insecta;Odonata;Aeshnidae;NA;Triacanthagyna;ditzleri;Triacanthagyna ditzleri;NA
3636;Insecta;Odonata;Aeshnidae;NA;Triacanthagyna;obscuripennis;Triacanthagyna obscuripennis;NA
3637;Insecta;Odonata;Aeshnidae;NA;Triacanthagyna;satyrus;Triacanthagyna satyrus;NA
3638;Insecta;Odonata;Aeshnidae;NA;Triacanthagyna;septima;Triacanthagyna septima;NA
3639;Insecta;Odonata;Coenagrionidae;NA;Tuberculobasis;arara;Tuberculobasis arara;NA
3640;Insecta;Odonata;Coenagrionidae;NA;Tuberculobasis;inversa;Tuberculobasis inversa;NA
3641;Insecta;Odonata;Coenagrionidae;NA;Tuberculobasis;tirio;Tuberculobasis tirio;NA
3642;Insecta;Odonata;Libellulidae;NA;Uracis;fastigiata;Uracis fastigiata;NA
3643;Insecta;Odonata;Libellulidae;NA;Uracis;imbuta;Uracis imbuta;NA
3644;Insecta;Odonata;Libellulidae;NA;Uracis;infumata;Uracis infumata;NA
3645;Insecta;Odonata;Libellulidae;NA;Uracis;ovipositrix;Uracis ovipositrix;NA
3646;Insecta;Odonata;Libellulidae;NA;Uracis;siemensi;Uracis siemensi;NA
3647;Insecta;Odonata;Libellulidae;NA;Zenithoptera;anceps;Zenithoptera anceps;NA
3648;Insecta;Odonata;Libellulidae;NA;Zenithoptera;fasciata;Zenithoptera fasciata;NA
3649;Insecta;Odonata;Libellulidae;NA;Zenithoptera;lanei;Zenithoptera lanei;NA
3650;Insecta;Odonata;Libellulidae;NA;Zenithoptera;viola;Zenithoptera viola;NA
3651;Insecta;Odonata;Gomphidae;NA;Zonophora;batesi;Zonophora batesi;NA
3652;Insecta;Odonata;Gomphidae;NA;Zonophora;calippus;Zonophora calippus;NA
3653;Insecta;Odonata;Gomphidae;NA;Zonophora;nobilis;Zonophora nobilis;NA
3654;Insecta;Odonata;Gomphidae;NA;Zonophora;supratriangularis;Zonophora supratriangularis;NA
3655;Insecta;Odonata;Gomphidae;NA;Zonophora;surinamensis;Zonophora surinamensis;NA
3656;Insecta;Odonata;Gomphidae;NA;Zonophora;wucherpfennigi;Zonophora wucherpfennigi;NA
3657;Insecta;Megaloptera;Corydalidae;NA;Corydalus;affinis;Corydalus affinis;NA
3658;Insecta;Megaloptera;Corydalidae;NA;Corydalus;amazonas;Corydalus amazonas;NA
3659;Insecta;Megaloptera;Corydalidae;NA;Corydalus;arpi;Corydalus arpi;NA
3660;Insecta;Megaloptera;Corydalidae;NA;Corydalus;batesii;Corydalus batesii;NA
3661;Insecta;Megaloptera;Corydalidae;NA;Corydalus;diasi;Corydalus diasi;NA
3662;Insecta;Megaloptera;Corydalidae;NA;Corydalus;flavicornis;Corydalus flavicornis;NA
3663;Insecta;Megaloptera;Corydalidae;NA;Corydalus;ignotus;Corydalus ignotus;NA
3664;Insecta;Megaloptera;Corydalidae;NA;Corydalus;nubilus;Corydalus nubilus;NA
3665;Insecta;Megaloptera;Corydalidae;NA;Corydalus;peruvianus;Corydalus peruvianus;NA
3666;Insecta;Megaloptera;Corydalidae;NA;Chloronia;hieroglyphica;Chloronia hieroglyphica;NA
3667;Insecta;Megaloptera;Sialidae;NA;Ilyobius;flammatus;Ilyobius flammatus;NA
3668;Insecta;Ephemeroptera;Baetidae;NA;Americabaetis;NA;NA;NA
3669;Insecta;Ephemeroptera;Baetidae;NA;Adebrotus;NA;NA;NA
3670;Insecta;Ephemeroptera;Baetidae;NA;Aturbina;NA;NA;NA
3671;Insecta;Ephemeroptera;Baetidae;NA;Apobaetis;NA;NA;NA
3672;Insecta;Ephemeroptera;Baetidae;NA;Baetodes;NA;NA;NA
3673;Insecta;Ephemeroptera;Baetidae;NA;Callibaetis;NA;NA;NA
3674;Insecta;Ephemeroptera;Baetidae;NA;Callibaetoides;NA;NA;NA
3675;Insecta;Ephemeroptera;Baetidae;NA;Chane;NA;NA;NA
3676;Insecta;Ephemeroptera;Baetidae;NA;Camelobaetidius;NA;NA;NA
3677;Insecta;Ephemeroptera;Baetidae;NA;Cloeodes;NA;NA;NA
3678;Insecta;Ephemeroptera;Baetidae;NA;Cryptonympha;NA;NA;NA
3679;Insecta;Ephemeroptera;Baetidae;NA;Guajirolus;NA;NA;NA
3680;Insecta;Ephemeroptera;Baetidae;NA;Harpagobaetis;NA;NA;NA
3681;Insecta;Ephemeroptera;Baetidae;NA;Macuxi;NA;NA;NA
3682;Insecta;Ephemeroptera;Baetidae;NA;Nanomis;NA;NA;NA
3683;Insecta;Ephemeroptera;Baetidae;NA;Paracloeodes;NA;NA;NA
3684;Insecta;Ephemeroptera;Baetidae;NA;Rivudiva;NA;NA;NA
3685;Insecta;Ephemeroptera;Baetidae;NA;Spiritiops;NA;NA;NA
3686;Insecta;Ephemeroptera;Baetidae;NA;Tomedontus;NA;NA;NA
3687;Insecta;Ephemeroptera;Baetidae;NA;Tupiara;NA;NA;NA
3688;Insecta;Ephemeroptera;Baetidae;NA;Waltzoyphius;NA;NA;NA
3689;Insecta;Ephemeroptera;Baetidae;NA;Zelusia;NA;NA;NA
3690;Insecta;Ephemeroptera;Caenidae;NA;Brasilocaenis;NA;NA;NA
3691;Insecta;Ephemeroptera;Caenidae;NA;Caenis;NA;NA;NA
3692;Insecta;Ephemeroptera;Caenidae;NA;Latineosus;NA;NA;NA
3693;Insecta;Ephemeroptera;Coryphoridae;NA;Coryphorus;NA;NA;NA
3694;Insecta;Ephemeroptera;Eutyplociidae;NA;Campylocia;NA;NA;NA
3695;Insecta;Ephemeroptera;Ephemeridae;NA;Hexagenia;NA;NA;NA
3696;Insecta;Ephemeroptera;Leptophlebiidae;NA;Askola;NA;NA;NA
3697;Insecta;Ephemeroptera;Leptophlebiidae;NA;Bessierus;NA;NA;NA
3698;Insecta;Ephemeroptera;Leptophlebiidae;NA;Fittkaulus;NA;NA;NA
3699;Insecta;Ephemeroptera;Leptophlebiidae;NA;Farrodes;NA;NA;NA
3700;Insecta;Ephemeroptera;Leptophlebiidae;NA;Hagenulopsis;NA;NA;NA
3701;Insecta;Ephemeroptera;Leptophlebiidae;NA;Hydromastodon;NA;NA;NA
3702;Insecta;Ephemeroptera;Leptophlebiidae;NA;Hermanellopsis;NA;NA;NA
3703;Insecta;Ephemeroptera;Leptophlebiidae;NA;Hydrosmilodon;NA;NA;NA
3704;Insecta;Ephemeroptera;Leptophlebiidae;NA;Leentvaaria;NA;NA;NA
3705;Insecta;Ephemeroptera;Leptophlebiidae;NA;Massartella;NA;NA;NA
3706;Insecta;Ephemeroptera;Leptophlebiidae;NA;Microphlebia;NA;NA;NA
3707;Insecta;Ephemeroptera;Leptophlebiidae;NA;Miroculis;NA;NA;NA
3708;Insecta;Ephemeroptera;Leptophlebiidae;NA;Needhamella;NA;NA;NA
3709;Insecta;Ephemeroptera;Leptophlebiidae;NA;Paramaka;NA;NA;NA
3710;Insecta;Ephemeroptera;Leptophlebiidae;NA;Perissophlebiodes;NA;NA;NA
3711;Insecta;Ephemeroptera;Leptophlebiidae;NA;Rondophlebia ;NA;NA;NA
3712;Insecta;Ephemeroptera;Leptophlebiidae;NA;Simothraulopsis;NA;NA;NA
3713;Insecta;Ephemeroptera;Leptophlebiidae;NA;Thraulodes;NA;NA;NA
3714;Insecta;Ephemeroptera;Leptophlebiidae;NA;Terpides;NA;NA;NA
3715;Insecta;Ephemeroptera;Leptophlebiidae;NA;Tikuna;NA;NA;NA
3716;Insecta;Ephemeroptera;Leptophlebiidae;NA;Ulmeritus;NA;NA;NA
3717;Insecta;Ephemeroptera;Leptophlebiidae;NA;Ulmeritoides;NA;NA;NA
3718;Insecta;Ephemeroptera;Leptohyphidae;NA;Amanahyphes;NA;NA;NA
3719;Insecta;Ephemeroptera;Leptohyphidae;NA;Leptohyphes;NA;NA;NA
3720;Insecta;Ephemeroptera;Leptohyphidae;NA;Lumahyphes;NA;NA;NA
3721;Insecta;Ephemeroptera;Leptohyphidae;NA;Macunahyphes;NA;NA;NA
3722;Insecta;Ephemeroptera;Leptohyphidae;NA;Traverhyphes;NA;NA;NA
3723;Insecta;Ephemeroptera;Leptohyphidae;NA;Tricorythodes;NA;NA;NA
3724;Insecta;Ephemeroptera;Leptohyphidae;NA;Tricorythopsis;NA;NA;NA
3725;Insecta;Ephemeroptera;Oligoneuriidae;NA;Fittkauneuria;NA;NA;NA
3726;Insecta;Ephemeroptera;Oligoneuriidae;NA;Homoeoneuria;NA;NA;NA
3727;Insecta;Ephemeroptera;Oligoneuriidae;NA;Oligoneuria;NA;NA;NA
3728;Insecta;Ephemeroptera;Oligoneuriidae;NA; Spaniophlebia;NA;NA;NA
3729;Insecta;Ephemeroptera;Polymitarcyidae;NA;Asthenopus;NA;NA;NA
3730;Insecta;Ephemeroptera;Polymitarcyidae;NA;Asthenopodes;NA;NA;NA
3731;Insecta;Ephemeroptera;Polymitarcyidae;NA;Campsurus;NA;NA;NA
3732;Insecta;Ephemeroptera;Polymitarcyidae;NA;Priasthenopus;NA;NA;NA
3733;Insecta;Ephemeroptera;Polymitarcyidae;NA;Hubbardipes;NA;NA;NA
3734;Insecta;Ephemeroptera;Polymitarcyidae;NA;Tortopsis;NA;NA;NA
3735;Insecta;Ephemeroptera;Polymitarcyidae;NA;Tortopus;NA;NA;NA
3736;Insecta;Plecoptera;Perlidae;NA;Anacroneuria;NA;NA;NA
3737;Insecta;Plecoptera;Perlidae;NA;Enderleina;froelichi;Enderleina froelichi;NA
3738;Insecta;Plecoptera;Perlidae;NA;Enderleina;yoshikii;Enderleina yoshikii;NA
3739;Insecta;Plecoptera;Perlidae;NA;Enderleina;plagata;Enderleina plagata;NA
3740;Insecta;Plecoptera;Perlidae;NA;Enderleina;bifasciata;Enderleina bifasciata;NA
3741;Insecta;Plecoptera;Perlidae;NA;Macrogynoplax;NA;NA;NA
3742;Insecta;Trichoptera;Ecnomidae;NA;Austrotinodes;NA;NA;NA
3743;Insecta;Trichoptera;Calamoceratidae;NA;Phylloicus;NA;NA;NA
3744;Insecta;Trichoptera;Glossosomatidae;NA;Itauara;NA;NA;NA
3745;Insecta;Trichoptera;Glossosomatidae;NA;Mortoniella;NA;NA;NA
3746;Insecta;Trichoptera;Glossosomatidae;NA;Protoptila;NA;NA;NA
3747;Insecta;Trichoptera;Helicopsychidae;NA;Helicopsyche;NA;NA;NA
3748;Insecta;Trichoptera;Hydrobiosidae;NA;Atopsyche;NA;NA;NA
3749;Insecta;Trichoptera;Hydropsychidae;NA;Blepharopus;NA;NA;NA
3750;Insecta;Trichoptera;Hydropsychidae;NA;Centromacronema;NA;NA;NA
3751;Insecta;Trichoptera;Hydropsychidae;NA;Leptonema;NA;NA;NA
3752;Insecta;Trichoptera;Hydropsychidae;NA;Macrostemum;NA;NA;NA
3753;Insecta;Trichoptera;Hydropsychidae;NA;Macronema;NA;NA;NA
3754;Insecta;Trichoptera;Hydropsychidae;NA;Plectromacronema;NA;NA;NA
3755;Insecta;Trichoptera;Hydropsychidae;NA;Pseudomacronema;NA;NA;NA
3756;Insecta;Trichoptera;Hydropsychidae;NA;Synoestropsis;NA;NA;NA
3757;Insecta;Trichoptera;Hydropsychidae;NA;Smicridea;NA;NA;NA
3758;Insecta;Trichoptera;Hydroptilidae;NA;Acostatrichia;NA;NA;NA
3759;Insecta;Trichoptera;Hydroptilidae;NA;Anchitrichia;NA;NA;NA
3760;Insecta;Trichoptera;Hydroptilidae;NA;Alisotrichia;NA;NA;NA
3761;Insecta;Trichoptera;Hydroptilidae;NA;Ascotrichia;NA;NA;NA
3762;Insecta;Trichoptera;Hydroptilidae;NA;Bredinia;NA;NA;NA
3763;Insecta;Trichoptera;Hydroptilidae;NA;Betrichia;NA;NA;NA
3764;Insecta;Trichoptera;Hydroptilidae;NA;Costatrichia;NA;NA;NA
3765;Insecta;Trichoptera;Hydroptilidae;NA;Flintiella;NA;NA;NA
3766;Insecta;Trichoptera;Hydroptilidae;NA;Hydroptila;NA;NA;NA
3767;Insecta;Trichoptera;Hydroptilidae;NA;Leucotrichia;NA;NA;NA
3768;Insecta;Trichoptera;Hydroptilidae;NA;Metrichia;NA;NA;NA
3769;Insecta;Trichoptera;Hydroptilidae;NA;Neotrichia;NA;NA;NA
3770;Insecta;Trichoptera;Hydroptilidae;NA;Oxyethira;NA;NA;NA
3771;Insecta;Trichoptera;Hydroptilidae;NA;Ochrotrichia;NA;NA;NA
3772;Insecta;Trichoptera;Hydroptilidae;NA;Rhyacopsyche;NA;NA;NA
3773;Insecta;Trichoptera;Hydroptilidae;NA;Taraxitrichia;NA;NA;NA
3774;Insecta;Trichoptera;Hydroptilidae;NA;Tricholeiochiton;NA;NA;NA
3776;Insecta;Trichoptera;Leptoceridae;NA;Amazonatolica;NA;NA;NA
3777;Insecta;Trichoptera;Leptoceridae;NA;Achoropsyche;NA;NA;NA
3778;Insecta;Trichoptera;Leptoceridae;NA;Nectopsyche;NA;NA;NA
3779;Insecta;Trichoptera;Leptoceridae;NA;Oecetis;NA;NA;NA
3780;Insecta;Trichoptera;Leptoceridae;NA;Triplectides;NA;NA;NA
3781;Insecta;Trichoptera;Odontoceridae;NA;Marilia;NA;NA;NA
3782;Insecta;Trichoptera;Philopotamidae;NA;Chimarra;NA;NA;NA
3783;Insecta;Trichoptera;Philopotamidae;NA;Wormaldia;NA;NA;NA
3784;Insecta;Trichoptera;Polycentropodidae;NA;Cernotina;NA;NA;NA
3785;Insecta;Trichoptera;Polycentropodidae;NA;Cyrnellus;NA;NA;NA
3786;Insecta;Trichoptera;Polycentropodidae;NA;Nyctiophylax;NA;NA;NA
3787;Insecta;Trichoptera;Polycentropodidae;NA;Polyplectropus;NA;NA;NA
3788;Insecta;Trichoptera;Sericostomatidae;NA;Notidobiella;NA;NA;NA
3789;Insecta;Trichoptera;Xiphocentronidae;NA;Machairocentron;NA;NA;NA
3790;Insecta;Trichoptera;Xiphocentronidae;NA;Xiphocentron;NA;NA;NA
3791;Insecta;Diptera;Simuliidae;NA;Lutzsimulium;simplicicolor;Lutzsimulium simplicicolor;NA
3792;Insecta;Diptera;Simuliidae;NA;Simulium;covagarciai;Simulium covagarciai;NA
3793;Insecta;Diptera;Simuliidae;NA;Simulium;metallicum;Simulium metallicum;NA
3794;Insecta;Diptera;Simuliidae;NA;Simulium;pertinax;Simulium pertinax;NA
3795;Insecta;Diptera;Simuliidae;NA;Simulium;spinibranchium;Simulium spinibranchium;NA
3796;Insecta;Diptera;Simuliidae;NA;Simulium;subpallidum;Simulium subpallidum;NA
3797;Insecta;Diptera;Simuliidae;NA;Simulium;cuasiexiguum;Simulium cuasiexiguum;NA
3798;Insecta;Diptera;Simuliidae;NA;Simulium;exiguum;Simulium exiguum;NA
3799;Insecta;Diptera;Simuliidae;NA;Simulium;amazonicum;Simulium amazonicum;NA
3800;Insecta;Diptera;Simuliidae;NA;Simulium;argentiscutum;Simulium argentiscutum;NA
3801;Insecta;Diptera;Simuliidae;NA;Simulium;oyapockense;Simulium oyapockense;NA
3802;Insecta;Diptera;Simuliidae;NA;Simulium;roraimense;Simulium roraimense;NA
3803;Insecta;Diptera;Simuliidae;NA;Simulium;siolii;Simulium siolii;NA
3804;Insecta;Diptera;Simuliidae;NA;Simulium;tergospinosum;Simulium tergospinosum;NA
3805;Insecta;Diptera;Simuliidae;NA;Simulium;venezuelense;Simulium venezuelense;NA
3806;Insecta;Diptera;Simuliidae;NA;Simulium;inaequale;Simulium inaequale;NA
3807;Insecta;Diptera;Simuliidae;NA;Simulium;lundi;Simulium lundi;NA
3808;Insecta;Diptera;Simuliidae;NA;Simulium;subnigrum;Simulium subnigrum;NA
3809;Insecta;Diptera;Simuliidae;NA;Simulium;guaporense;Simulium guaporense;NA
3810;Insecta;Diptera;Simuliidae;NA;Simulium;incrustatum;Simulium incrustatum;NA
3811;Insecta;Diptera;Simuliidae;NA;Simulium;limbatum;Simulium limbatum;NA
3812;Insecta;Diptera;Simuliidae;NA;Simulium;minusculum;Simulium minusculum;NA
3813;Insecta;Diptera;Simuliidae;NA;Simulium;cauchense;Simulium cauchense;NA
3814;Insecta;Diptera;Simuliidae;NA;Simulium;daltanhani;Simulium daltanhani;NA
3815;Insecta;Diptera;Simuliidae;NA;Simulium;goeldii;Simulium goeldii;NA
3816;Insecta;Diptera;Simuliidae;NA;Simulium;quadrifidum;Simulium quadrifidum;NA
3817;Insecta;Diptera;Simuliidae;NA;Simulium;ulyssesi;Simulium ulyssesi;NA
3818;Insecta;Diptera;Simuliidae;NA;Simulium;ochraceum;Simulium ochraceum;NA
3819;Insecta;Diptera;Simuliidae;NA;Simulium;maroniense;Simulium maroniense;NA
3820;Insecta;Diptera;Simuliidae;NA;Simulium;perflavum;Simulium perflavum;NA
3821;Insecta;Diptera;Simuliidae;NA;Simulium;rorotaense;Simulium rorotaense;NA
3822;Insecta;Diptera;Simuliidae;NA;Simulium;suarezi;Simulium suarezi;NA
3823;Insecta;Diptera;Simuliidae;NA;Simulium;trombetense;Simulium trombetense;NA
3824;Insecta;Diptera;Simuliidae;NA;Simulium;iracouboense;Simulium iracouboense;NA
3825;Insecta;Diptera;Simuliidae;NA;Simulium;lutzianum;Simulium lutzianum;NA
3826;Insecta;Diptera;Simuliidae;NA;Simulium;criniferum;Simulium criniferum;NA
3827;Insecta;Diptera;Simuliidae;NA;Simulium;guianense;Simulium guianense;NA
3828;Insecta;Diptera;Simuliidae;NA;Simulium;nigrimanum;Simulium nigrimanum;NA
3829;Insecta;Diptera;Simuliidae;NA;Simulium;nunesdemelloi;Simulium nunesdemelloi;NA
3830;Insecta;Diptera;Simuliidae;NA;Simulium;perplexum;Simulium perplexum;NA
3831;Insecta;Diptera;Simuliidae;NA;Simulium;cristalinum;Simulium cristalinum;NA
3832;Insecta;Diptera;Simuliidae;NA;Simulium;mutucuna;Simulium mutucuna;NA
3833;Equisetopsida;Poales;Cyperaceae;NA;Abildgaardia;ovata;Abildgaardia ovata;NA
3834;Equisetopsida;Malpighiales;Euphorbiaceae;NA;Acalypha;arvensis;Acalypha arvensis;NA
3835;Equisetopsida;Malpighiales;Euphorbiaceae;NA;Acalypha;poiretii;Acalypha poiretii;NA
3836;Equisetopsida;Myrtales;Melastomataceae;NA;Aciotis;acuminifolia;Aciotis acuminifolia;NA
3837;Equisetopsida;Myrtales;Melastomataceae;NA;Aciotis;ornata;Aciotis ornata;NA
3838;Equisetopsida;Myrtales;Melastomataceae;NA;Acisanthera;limnobios;Acisanthera limnobios;NA
3839;Equisetopsida;Poales;Poaceae;NA;Acroceras;zizanioides;Acroceras zizanioides;NA
3840;Equisetopsida;Polypodiales;Pteridaceae;NA;Adiantum;humile;Adiantum humile;NA
3841;Equisetopsida;Polypodiales;Pteridaceae;NA;Adiantum;tomentosum;Adiantum tomentosum;NA
3842;Equisetopsida;Fabales;Fabaceae;NA;Aeschynomene;americana;Aeschynomene americana;NA
3843;Equisetopsida;Fabales;Fabaceae;NA;Aeschynomene;fluminensis;Aeschynomene fluminensis;NA
3844;Equisetopsida;Fabales;Fabaceae;NA;Aeschynomene;paniculata;Aeschynomene paniculata;NA
3845;Equisetopsida;Fabales;Fabaceae;NA;Aeschynomene;rudis;Aeschynomene rudis;NA
3846;Equisetopsida;Fabales;Fabaceae;NA;Aeschynomene;sensitiva;Aeschynomene sensitiva;NA
3847;Equisetopsida;Gentianales;Rubiaceae;NA;Alibertia;latifolia;Alibertia latifolia;NA
3848;Equisetopsida;Gentianales;Apocynaceae;NA;Allamanda;nobilis;Allamanda nobilis;NA
3849;Equisetopsida;Caryophyllales;Amaranthaceae;NA;Alternanthera;brasiliana;Alternanthera brasiliana;NA
3850;Equisetopsida;Caryophyllales;Amaranthaceae;NA;Alternanthera;paronychioides;Alternanthera paronychioides;NA
3851;Equisetopsida;Caryophyllales;Amaranthaceae;NA;Alternanthera;pilosa;Alternanthera pilosa;NA
3852;Equisetopsida;Caryophyllales;Amaranthaceae;NA;Alternanthera;tenella;Alternanthera tenella;NA
3853;Equisetopsida;Caryophyllales;Amaranthaceae;NA;Amaranthus;spinosus;Amaranthus spinosus;NA
3854;Equisetopsida;Caryophyllales;Amaranthaceae;NA;Amaranthus;viridis;Amaranthus viridis;NA
3855;Equisetopsida;Asterales;Asteraceae;NA;Ambrosia;artemisiaefolia;Ambrosia artemisiaefolia;NA
3856;Equisetopsida;Poales;Poaceae;NA;Andropogon;bicornis;Andropogon bicornis;NA
3857;Equisetopsida;Poales;Poaceae;NA;Andropogon;selloanus;Andropogon selloanus;NA
3858;Equisetopsida;Poales;Poaceae;NA;Andropogon;virgatus;Andropogon virgatus;NA
3859;Equisetopsida;Commelinales;Commelinaceae;NA;Aneilema;umbrosum;Aneilema umbrosum;NA
3860;Equisetopsida;Solanales;Convolvulaceae;NA;Aniseia;martinicensis;Aniseia martinicensis;NA
3861;Equisetopsida;Alismatales;Hydrocharitaceae;NA;Apalanthe;granatensis;Apalanthe granatensis;NA
3862;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;aripecurensis;Apinagia aripecurensis;NA
3863;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;batrachifolia;Apinagia batrachifolia;NA
3864;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;corymbosa;Apinagia corymbosa;NA
3865;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;exlilis;Apinagia exlilis;NA
3866;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;fimbrifolia;Apinagia fimbrifolia;NA
3867;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;guyanensis;Apinagia guyanensis;NA
3868;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;kockii;Apinagia kockii;NA
3869;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;longifolia;Apinagia longifolia;NA
3870;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;minor;Apinagia minor;NA
3871;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;platystigma;Apinagia platystigma;NA
3872;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;rangiferina;Apinagia rangiferina;NA
3873;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;richardiana;Apinagia richardiana;NA
3874;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;secundiflora;Apinagia secundiflora;NA
3875;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;spruceana;Apinagia spruceana;NA
3876;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;surumuensis;Apinagia surumuensis;NA
3877;Equisetopsida;Malpighiales;Podostemaceae;NA;Apinagia;tenuifolia;Apinagia tenuifolia;NA
3878;Equisetopsida;Fabales;Polygalaceae;NA;Asemeia;monticola;Asemeia monticola;NA
3879;Equisetopsida;Malpighiales;Euphorbiaceae;NA;Astraea;lobata;Astraea lobata;NA
3880;Equisetopsida;Poales;Poaceae;NA;Axonopus;leptostachyus;Axonopus leptostachyus;NA
3881;Equisetopsida;Poales;Poaceae;NA;Axonopus;purpusii;Axonopus purpusii;NA
3882;Equisetopsida;Salviniales;Salviniaceae;NA;Azolla;microphylla;Azolla microphylla;NA
3883;Equisetopsida;Lamiales;Plantaginaceae;NA;Bacopa;aquatica;Bacopa aquatica;NA
3884;Equisetopsida;Lamiales;Plantaginaceae;NA;Bacopa;arenaria;Bacopa arenaria;NA
3885;Equisetopsida;Lamiales;Plantaginaceae;NA;Bacopa;egensis;Bacopa egensis;NA
3886;Equisetopsida;Lamiales;Plantaginaceae;NA;Bacopa;reflexa;Bacopa reflexa;NA
3887;Equisetopsida;Lamiales;Plantaginaceae;NA;Bacopa;salzmannii;Bacopa salzmannii;NA
3888;Equisetopsida;Lamiales;Plantaginaceae;NA;Bacopa;serpyllifolia;Bacopa serpyllifolia;NA
3889;Equisetopsida;Lamiales;Plantaginaceae;NA;Bacopa;sessiliflora;Bacopa sessiliflora;NA
3890;Equisetopsida;Arecales;Arecaceae;NA;Bactris;maraja;Bactris maraja;NA
3891;Equisetopsida;Poales;Cyperaceae;NA;Becquerelia;cymosa;Becquerelia cymosa;NA
3892;Equisetopsida;Polypodiales;Blechnaceae;NA;Blechnum;serrulatum;Blechnum serrulatum;NA
3893;Equisetopsida;Polypodiales;Dryopteridaceae;NA;Bolbitis;serratifolia;Bolbitis serratifolia;NA
3894;Equisetopsida;Gentianales;Rubiaceae;NA;Borreria;ocymoides;Borreria ocymoides;NA
3895;Equisetopsida;Gentianales;Rubiaceae;NA;Borreria;verticillata;Borreria verticillata;NA
3896;Equisetopsida;Lamiales;Orobanchaceae ;NA;Buchnera;palustris;Buchnera palustris;NA
3897;Equisetopsida;Lamiales;Orobanchaceae ;NA;Buchnera;rosea;Buchnera rosea;NA
3898;Equisetopsida;Poales;Cyperaceae;NA;Bulbostylis;capillaris;Bulbostylis capillaris;NA
3899;Equisetopsida;Poales;Cyperaceae;NA;Bulbostylis;juncoides;Bulbostylis juncoides;NA
3900;Equisetopsida;Poales;Cyperaceae;NA;Bulbostylis;truncata;Bulbostylis truncata;NA
3901;Equisetopsida;Malvales;Malvaceae;NA;Byttneria;genistella;Byttneria genistella;NA
3902;Equisetopsida;Malvales;Malvaceae;NA;Byttneria;scabra;Byttneria scabra;NA
3903;Equisetopsida;Nymphaeales;Cabombaceae;NA;Cabomba;aquatica;Cabomba aquatica;NA
3904;Equisetopsida;Nymphaeales;Cabombaceae;NA;Cabomba;furcata;Cabomba furcata;NA
3905;Equisetopsida;Alismatales;Araceae;NA;Caladium;bicolor;Caladium bicolor;NA
3906;Equisetopsida;Zingiberales;Marantaceae;NA;Calathea;capitata;Calathea capitata;NA
3907;Equisetopsida;Zingiberales;Marantaceae;NA;Calathea;comosa;Calathea comosa;NA
3908;Equisetopsida;Zingiberales;Marantaceae;NA;Calathea;lanata;Calathea lanata;NA
3909;Equisetopsida;Zingiberales;Marantaceae;NA;Calathea;loeseneri;Calathea loeseneri;NA
3910;Equisetopsida;Zingiberales;Marantaceae;NA;Calathea;micans;Calathea micans;NA
3911;Equisetopsida;Fabales;Fabaceae;NA;Calopogonium;mucunoides;Calopogonium mucunoides;NA
3912;Equisetopsida;Poales;Cyperaceae;NA;Calyptrocarya;bicolor;Calyptrocarya bicolor;NA
3913;Equisetopsida;Poales;Cyperaceae;NA;Calyptrocarya;glomerulata;Calyptrocarya glomerulata;NA
3914;Equisetopsida;Zingiberales;Cannaceae;NA;Canna;glauca;Canna glauca;NA
3915;Equisetopsida;Malpighiales;Euphorbiaceae;NA;Caperonia;castaneifolia;Caperonia castaneifolia;NA
3916;Equisetopsida;Lamiales;Scrophulariaceae;NA;Capraria;biflora;Capraria biflora;NA
3917;Equisetopsida;Sapindales;Sapindaceae;NA;Cardiospermum;halicacabum;Cardiospermum halicacabum;NA
3918;Equisetopsida;Laurales;Lauraceae;NA;Cassytha;filiformis;Cassytha filiformis;NA
